metric;story;roi;max_corr;mean_corr;n_voxels;vox_gt_0.1;vox_gt_0.2;vox_gt_0.3
perplexity;der_blaue_karfunkel;Putamen_L.nii;0.028162443174169775;0.000219976;278;0;0;0
perplexity;der_katechismus_der_familie_musgrave;Thalamus_R.nii;0.027621902;-0.000519773;409;0;0;0
perplexity;lebendig_begraben;Ant_Temporal_Fusiform_Cortex_R.nii;0.026457659463156223;-0.00192752;70;0;0;0
perplexity;lebendig_begraben;Ant_Temporal_Fusiform_Cortex_L.nii;0.026457659463156223;-0.00192752;70;0;0;0
perplexity;lebendig_begraben;Thalamus_R.nii;0.026331989221307545;-3.48E-05;409;0;0;0
perplexity;der_katechismus_der_familie_musgrave;Caudate_R.nii;0.024873747;-0.00082703;137;0;0;0
perplexity;der_fall_stretelli;Putamen_L.nii;0.024103883654962178;7.382667491496216e-06;278;0;0;0
perplexity;die_schwarze_katze;Caudate_R.nii;0.023551591;-0.004423835;137;0;0;0
perplexity;der_katechismus_der_familie_musgrave;Nucleus_Accumbens_L.nii;0.023385335077770936;0.000951282;31;0;0;0
perplexity;die_maske_des_roten_todes;Nucleus_Accumbens_L.nii;0.021119659185902154;-0.002719308;31;0;0;0
perplexity;fuenf_apfelsinenkerne;Putamen_L.nii;0.020286299;-2.34E-05;278;0;0;0
perplexity;der_blaue_karfunkel;Nucleus_Accumbens_L.nii;0.019143237;-0.000757152;31;0;0;0
perplexity;fuenf_apfelsinenkerne;Nucleus_Accumbens_L.nii;0.019006815056439145;-0.001121657;31;0;0;0
perplexity;lebendig_begraben;Putamen_L.nii;0.01839389;5.221207410425819e-05;278;0;0;0
perplexity;das_manuskript_in_der_flasche;Putamen_R.nii;0.018341901;-0.000106683;274;0;0;0
perplexity;die_pflanzen_des_dr;Nucleus_Accumbens_L.nii;0.018158119494785553;-0.000848449;31;0;0;0
perplexity;die_pflanzen_des_dr;Nucleus_Accumbens_R.nii;0.018154702584765186;-0.002749483;26;0;0;0
perplexity;die_maske_des_roten_todes;Nucleus_Accumbens_R.nii;0.015420973363674886;0.000898813;26;0;0;0
perplexity;der_katechismus_der_familie_musgrave;Putamen_R.nii;0.014653323958872786;1.808514193161815e-05;274;0;0;0
perplexity;koenig_pest;Nucleus_Accumbens_L.nii;0.013911085090460622;-0.001736772;31;0;0;0
perplexity;lebendig_begraben;Nucleus_Accumbens_L.nii;0.013332857161788192;-0.000680518;31;0;0;0
perplexity;fuenf_apfelsinenkerne;Putamen_R.nii;0.013251805;-7.01E-05;274;0;0;0
perplexity;koenig_pest;Putamen_L.nii;0.012804375946766451;-0.000249447;278;0;0;0
perplexity;mord_in_sunningdale;Nucleus_Accumbens_R.nii;0.010767630270661363;0.000544793;26;0;0;0
perplexity;fuenf_apfelsinenkerne;Ant_Sup_Temporal_gyrus_R.nii;0.009141236;-0.011825274;46;0;0;0
perplexity;fuenf_apfelsinenkerne;Ant_Sup_Temporal_gyrus_L.nii;0.009141236;-0.011825274;46;0;0;0
perplexity;der_katechismus_der_familie_musgrave;Putamen_L.nii;0.006564595;3.113115454422721e-05;278;0;0;0
perplexity;maupassant_hand;Nucleus_Accumbens_R.nii;0.004494459;-0.000544205;26;0;0;0
perplexity;die_pflanzen_des_dr;Putamen_R.nii;0.002103939;-0.000177171;274;0;0;0
perplexity;koenig_pest;Nucleus_Accumbens_R.nii;0.000393152;-1.40E-05;26;0;0;0
perplexity;die_pflanzen_des_dr;Putamen_L.nii;0;-0.000320572;278;0;0;0
perplexity;der_fall_stretelli;Nucleus_Accumbens_R.nii;0;-0.003635649;26;0;0;0
perplexity;der_katechismus_der_familie_musgrave;Nucleus_Accumbens_R.nii;0;-0.001091026;26;0;0;0
perplexity;der_blaue_karfunkel;Putamen_R.nii;0;-0.000171567;274;0;0;0
perplexity;ligeia;Nucleus_Accumbens_R.nii;0;-0.002019896;26;0;0;0
perplexity;ligeia;Putamen_R.nii;0;-8.56E-05;274;0;0;0
perplexity;das_manuskript_in_der_flasche;Putamen_L.nii;0;-0.000222499;278;0;0;0
perplexity;die_schwarze_katze;Putamen_R.nii;0;-0.000136297;274;0;0;0
perplexity;mord_in_sunningdale;Putamen_R.nii;0;-9.33E-05;274;0;0;0
surprisal;das_manuskript_in_der_flasche;vmpfc(frontal_medial_cortex)_L.nii;0.3985754637735515;0.000300265;937865;1024;165;25
surprisal;die_pflanzen_des_dr;vmpfc(frontal_medial_cortex)_L.nii;0.38563248532706584;0.000753365;937865;1234;227;25
surprisal;maupassant_hand;vmpfc(frontal_medial_cortex)_L.nii;0.362662479;0.000187997;937865;1969;191;20
surprisal;das_manuskript_in_der_flasche;Ant_Sup_Temporal_gyrus_R.nii;0.3421312749396045;0.16808803179163598;46;36;19;3
surprisal;das_manuskript_in_der_flasche;Ant_Sup_Temporal_gyrus_L.nii;0.3421312749396045;0.16808803179163598;46;36;19;3
surprisal;die_pflanzen_des_dr;Ant_Sup_Temporal_gyrus_R.nii;0.3232486262280894;0.16395311768301743;46;33;21;3
surprisal;die_pflanzen_des_dr;Ant_Sup_Temporal_gyrus_L.nii;0.3232486262280894;0.16395311768301743;46;33;21;3
surprisal;mord_in_sunningdale;vmpfc(frontal_medial_cortex)_L.nii;0.32113966352835027;0.000421735;937865;690;56;3
surprisal;die_pflanzen_des_dr;Temporal_Pole_R.nii;0.315922812;0.015935405433240766;1333;54;9;1
surprisal;die_pflanzen_des_dr;Temporal_Pole_L.nii;0.315922812;0.015935405433240766;1333;54;9;1
surprisal;die_maske_des_roten_todes;Ant_Sup_Temporal_gyrus_R.nii;0.29304388459602065;0.12276130640332827;46;30;8;0
surprisal;die_maske_des_roten_todes;Ant_Sup_Temporal_gyrus_L.nii;0.29304388459602065;0.12276130640332827;46;30;8;0
surprisal;die_schwarze_katze;vmpfc(frontal_medial_cortex)_L.nii;0.2924128996826965;0.000216376;937865;836;96;0
surprisal;die_pflanzen_des_dr;post_Sup_Temporal_gyrus_L.nii;0.2878499783042938;0.085453962;242;88;8;0
surprisal;die_pflanzen_des_dr;post_Sup_Temporal_gyrus_R.nii;0.2878499783042938;0.085453962;242;88;8;0
surprisal;die_maske_des_roten_todes;vmpfc(frontal_medial_cortex)_L.nii;0.28636320918769403;0.000424894;937865;1216;46;0
surprisal;die_schwarze_katze;Ant_Sup_Temporal_gyrus_R.nii;0.2644260966137297;0.13040937246171241;46;34;6;0
surprisal;die_schwarze_katze;Ant_Sup_Temporal_gyrus_L.nii;0.2644260966137297;0.13040937246171241;46;34;6;0
surprisal;das_manuskript_in_der_flasche;Temporal_Pole_R.nii;0.2636453542966362;0.012945055576569782;1333;61;9;0
surprisal;das_manuskript_in_der_flasche;Temporal_Pole_L.nii;0.2636453542966362;0.012945055576569782;1333;61;9;0
surprisal;maupassant_hand;post_Sup_Temporal_gyrus_L.nii;0.2619498096115198;0.06120635;242;66;5;0
surprisal;maupassant_hand;post_Sup_Temporal_gyrus_R.nii;0.2619498096115198;0.06120635;242;66;5;0
surprisal;die_maske_des_roten_todes;Temporal_Pole_R.nii;0.26034265465224427;0.008622929;1333;22;4;0
surprisal;die_maske_des_roten_todes;Temporal_Pole_L.nii;0.26034265465224427;0.008622929;1333;22;4;0
surprisal;das_manuskript_in_der_flasche;post_Sup_Temporal_gyrus_L.nii;0.2592507757733417;0.086771926;242;87;21;0
surprisal;das_manuskript_in_der_flasche;post_Sup_Temporal_gyrus_R.nii;0.2592507757733417;0.086771926;242;87;21;0
surprisal;mord_in_sunningdale;Ant_Sup_Temporal_gyrus_R.nii;0.25053677115356826;0.11678019787672478;46;27;5;0
surprisal;mord_in_sunningdale;Ant_Sup_Temporal_gyrus_L.nii;0.25053677115356826;0.11678019787672478;46;27;5;0
surprisal;maupassant_hand;Ant_Sup_Temporal_gyrus_R.nii;0.24101168755115498;0.12811042250142202;46;30;9;0
surprisal;maupassant_hand;Ant_Sup_Temporal_gyrus_L.nii;0.24101168755115498;0.12811042250142202;46;30;9;0
surprisal;der_katechismus_der_familie_musgrave;vmpfc(frontal_medial_cortex)_L.nii;0.24100734529283385;0.000397734;937865;399;13;0
surprisal;maupassant_hand;SMA.nii;0.23062179102308492;0.006864939;322;13;2;0
surprisal;der_fall_stretelli;vmpfc(frontal_medial_cortex)_L.nii;0.2248255401287927;-9.78E-05;937865;300;9;0
surprisal;der_katechismus_der_familie_musgrave;Ant_Sup_Temporal_gyrus_R.nii;0.2210577970675277;0.11272127770952359;46;30;4;0
surprisal;der_katechismus_der_familie_musgrave;Ant_Sup_Temporal_gyrus_L.nii;0.2210577970675277;0.11272127770952359;46;30;4;0
surprisal;der_blaue_karfunkel;vmpfc(frontal_medial_cortex)_L.nii;0.22004132898984266;0.000310605;937865;296;6;0
surprisal;das_manuskript_in_der_flasche;Post_Middle_temporal_gyrus_L.nii;0.21887157754549905;0.032281974;307;30;1;0
surprisal;das_manuskript_in_der_flasche;Post_Middle_temporal_gyrus_R.nii;0.21887157754549905;0.032281974;307;30;1;0
surprisal;der_fall_stretelli;Ant_Sup_Temporal_gyrus_R.nii;0.2132364830352067;0.10047705675565362;46;27;2;0
surprisal;der_fall_stretelli;Ant_Sup_Temporal_gyrus_L.nii;0.2132364830352067;0.10047705675565362;46;27;2;0
surprisal;koenig_pest;vmpfc(frontal_medial_cortex)_L.nii;0.21204305960142686;0.000238859;937865;272;1;0
surprisal;ligeia;vmpfc(frontal_medial_cortex)_L.nii;0.20893899526990223;-7.24E-05;937865;269;1;0
surprisal;maupassant_hand;Post_Middle_temporal_gyrus_L.nii;0.20669011385468022;0.021812923954336944;307;20;2;0
surprisal;maupassant_hand;Post_Middle_temporal_gyrus_R.nii;0.20669011385468022;0.021812923954336944;307;20;2;0
surprisal;fuenf_apfelsinenkerne;vmpfc(frontal_medial_cortex)_L.nii;0.2047978311895865;0.000234477;937865;263;1;0
surprisal;die_pflanzen_des_dr;Post_Middle_temporal_gyrus_L.nii;0.20438408883818412;0.031400768;307;25;1;0
surprisal;die_pflanzen_des_dr;Post_Middle_temporal_gyrus_R.nii;0.20438408883818412;0.031400768;307;25;1;0
surprisal;maupassant_hand;dlpfc(middle_frontal_gyrus)_R.nii;0.20316381058894606;-0.016796302;727;37;1;0
surprisal;maupassant_hand;dlpfc(middle_frontal_gyrus)_L.nii;0.20316381058894606;-0.016796302;727;37;1;0
surprisal;der_fall_stretelli;Temporal_Pole_R.nii;0.20168607908215683;0.006664817;1333;11;1;0
surprisal;der_fall_stretelli;Temporal_Pole_L.nii;0.20168607908215683;0.006664817;1333;11;1;0
surprisal;koenig_pest;Ant_Sup_Temporal_gyrus_R.nii;0.20157623622414886;0.094459528;46;26;1;0
surprisal;koenig_pest;Ant_Sup_Temporal_gyrus_L.nii;0.20157623622414886;0.094459528;46;26;1;0
surprisal;die_schwarze_katze;Temporal_Pole_R.nii;0.19996518803559624;0.011083632;1333;37;0;0
surprisal;die_schwarze_katze;Temporal_Pole_L.nii;0.19996518803559624;0.011083632;1333;37;0;0
surprisal;lebendig_begraben;vmpfc(frontal_medial_cortex)_L.nii;0.19389814410220133;0.000525824;937865;243;0;0
surprisal;die_maske_des_roten_todes;post_Sup_Temporal_gyrus_L.nii;0.189764351;0.038442770384292654;242;31;0;0
surprisal;die_maske_des_roten_todes;post_Sup_Temporal_gyrus_R.nii;0.189764351;0.038442770384292654;242;31;0;0
surprisal;mord_in_sunningdale;Temporal_Pole_R.nii;0.1892328839528296;0.013517937626339628;1333;25;0;0
surprisal;mord_in_sunningdale;Temporal_Pole_L.nii;0.1892328839528296;0.013517937626339628;1333;25;0;0
surprisal;das_manuskript_in_der_flasche;Ant_Middle_temporal_gyrus_R.nii;0.18732022593769584;0.041252713;68;11;0;0
surprisal;das_manuskript_in_der_flasche;Ant_Middle_temporal_gyrus_L.nii;0.18732022593769584;0.041252713;68;11;0;0
surprisal;koenig_pest;post_Sup_Temporal_gyrus_L.nii;0.184984902;0.03682719;242;17;0;0
surprisal;koenig_pest;post_Sup_Temporal_gyrus_R.nii;0.184984902;0.03682719;242;17;0;0
surprisal;der_katechismus_der_familie_musgrave;Temporal_Pole_R.nii;0.18124699942992623;0.007532283;1333;17;0;0
surprisal;der_katechismus_der_familie_musgrave;Temporal_Pole_L.nii;0.18124699942992623;0.007532283;1333;17;0;0
surprisal;die_schwarze_katze;Post_Middle_temporal_gyrus_L.nii;0.18056205966014305;0.02186049;307;12;0;0
surprisal;die_schwarze_katze;Post_Middle_temporal_gyrus_R.nii;0.18056205966014305;0.02186049;307;12;0;0
surprisal;maupassant_hand;Temporal_Pole_R.nii;0.17904925904206542;0.010145391188861584;1333;59;0;0
surprisal;maupassant_hand;Temporal_Pole_L.nii;0.17904925904206542;0.010145391188861584;1333;59;0;0
surprisal;der_katechismus_der_familie_musgrave;post_Sup_Temporal_gyrus_L.nii;0.17850960984620853;0.052916585;242;38;0;0
surprisal;der_katechismus_der_familie_musgrave;post_Sup_Temporal_gyrus_R.nii;0.17850960984620853;0.052916585;242;38;0;0
surprisal;die_schwarze_katze;post_Sup_Temporal_gyrus_L.nii;0.1776797283481803;0.052424055;242;44;0;0
surprisal;die_schwarze_katze;post_Sup_Temporal_gyrus_R.nii;0.1776797283481803;0.052424055;242;44;0;0
surprisal;das_manuskript_in_der_flasche;dlpfc(middle_frontal_gyrus)_R.nii;0.17746163482589178;0.010191268436415752;727;7;0;0
surprisal;das_manuskript_in_der_flasche;dlpfc(middle_frontal_gyrus)_L.nii;0.17746163482589178;0.010191268436415752;727;7;0;0
surprisal;maupassant_hand;tempo_middle_temporal_gyrus_R.nii;0.17478418731560946;-0.009039723;276;7;0;0
surprisal;maupassant_hand;tempo_middle_temporal_gyrus_L.nii;0.17478418731560946;-0.009039723;276;7;0;0
surprisal;die_pflanzen_des_dr;Ant_Middle_temporal_gyrus_R.nii;0.17334996395071084;0.032312914;68;7;0;0
surprisal;die_pflanzen_des_dr;Ant_Middle_temporal_gyrus_L.nii;0.17334996395071084;0.032312914;68;7;0;0
surprisal;fuenf_apfelsinenkerne;Ant_Sup_Temporal_gyrus_R.nii;0.17310958502471221;0.089211598;46;24;0;0
surprisal;fuenf_apfelsinenkerne;Ant_Sup_Temporal_gyrus_L.nii;0.17310958502471221;0.089211598;46;24;0;0
surprisal;maupassant_hand;IFC_pars_opercularis_L.nii;0.17034310759170285;-0.005938996;163;7;0;0
surprisal;maupassant_hand;IFC_pars_opercularis_R.nii;0.17034310759170285;-0.005938996;163;7;0;0
surprisal;der_blaue_karfunkel;Ant_Sup_Temporal_gyrus_R.nii;0.17009084405841082;0.085910568;46;23;0;0
surprisal;der_blaue_karfunkel;Ant_Sup_Temporal_gyrus_L.nii;0.17009084405841082;0.085910568;46;23;0;0
surprisal;die_maske_des_roten_todes;PCC.nii;0.16804110128744607;-0.002027423;652;5;0;0
surprisal;die_pflanzen_des_dr;Precuenus_cortex.nii;0.1671902423651662;0.024947212;1413;87;0;0
surprisal;ligeia;Ant_Sup_Temporal_gyrus_R.nii;0.16705536854296207;0.070420878;46;14;0;0
surprisal;ligeia;Ant_Sup_Temporal_gyrus_L.nii;0.16705536854296207;0.070420878;46;14;0;0
surprisal;der_fall_stretelli;post_Sup_Temporal_gyrus_L.nii;0.16679695876734354;0.049276251709290016;242;33;0;0
surprisal;der_fall_stretelli;post_Sup_Temporal_gyrus_R.nii;0.16679695876734354;0.049276251709290016;242;33;0;0
surprisal;maupassant_hand;vmpfc(frontal_medial_cortex)_R.nii;0.16678674790400544;0.012671581;249;8;0;0
surprisal;maupassant_hand;dmpc(frontal_medial_cortex).nii;0.16678674790400544;0.012671581;249;8;0;0
surprisal;die_maske_des_roten_todes;Ant_Middle_temporal_gyrus_R.nii;0.16453135674990343;0.023260673;68;5;0;0
surprisal;die_maske_des_roten_todes;Ant_Middle_temporal_gyrus_L.nii;0.16453135674990343;0.023260673;68;5;0;0
surprisal;das_manuskript_in_der_flasche;Post_Supramarginal_gryus_L.nii;0.16225690325937694;0.014948509592897874;192;6;0;0
surprisal;das_manuskript_in_der_flasche;Post_Supramarginal_gryus_R.nii;0.16225690325937694;0.014948509592897874;192;6;0;0
surprisal;die_pflanzen_des_dr;PCC.nii;0.16172150618010714;0.029404427610927254;652;38;0;0
surprisal;maupassant_hand;Paracingulate_gyrus.nii;0.15926587902803116;0.019411949;809;70;0;0
surprisal;maupassant_hand;Ant_Supramarginal_gyrus_L.nii;0.15799592388162745;0.00229006;292;17;0;0
surprisal;maupassant_hand;Ant_Supramarginal_gyrus_R.nii;0.15799592388162745;0.00229006;292;17;0;0
surprisal;maupassant_hand;PCC.nii;0.15684165871070888;0.020308495676139383;652;16;0;0
surprisal;die_maske_des_roten_todes;Post_Middle_temporal_gyrus_L.nii;0.15314402459626159;0.021564849;307;10;0;0
surprisal;die_maske_des_roten_todes;Post_Middle_temporal_gyrus_R.nii;0.15314402459626159;0.021564849;307;10;0;0
surprisal;maupassant_hand;Precuenus_cortex.nii;0.15286477096469697;0.013414580904639949;1413;53;0;0
surprisal;die_maske_des_roten_todes;Post_Supramarginal_gryus_L.nii;0.14634694385401373;0.027210224709225805;192;8;0;0
surprisal;die_maske_des_roten_todes;Post_Supramarginal_gryus_R.nii;0.14634694385401373;0.027210224709225805;192;8;0;0
surprisal;die_schwarze_katze;Ant_Middle_temporal_gyrus_R.nii;0.1462589120682652;0.026589451;68;4;0;0
surprisal;die_schwarze_katze;Ant_Middle_temporal_gyrus_L.nii;0.1462589120682652;0.026589451;68;4;0;0
surprisal;fuenf_apfelsinenkerne;Temporal_Pole_R.nii;0.14614271457653227;0.009148379;1333;4;0;0
surprisal;fuenf_apfelsinenkerne;Temporal_Pole_L.nii;0.14614271457653227;0.009148379;1333;4;0;0
surprisal;der_katechismus_der_familie_musgrave;dlpfc(middle_frontal_gyrus)_R.nii;0.14419463411625572;0.007860796;727;4;0;0
surprisal;der_katechismus_der_familie_musgrave;dlpfc(middle_frontal_gyrus)_L.nii;0.14419463411625572;0.007860796;727;4;0;0
surprisal;lebendig_begraben;Temporal_Pole_R.nii;0.14416171459246682;0.004985921;1333;7;0;0
surprisal;lebendig_begraben;Temporal_Pole_L.nii;0.14416171459246682;0.004985921;1333;7;0;0
surprisal;die_maske_des_roten_todes;Precuenus_cortex.nii;0.1434289464493482;0.008000793;1413;21;0;0
surprisal;die_maske_des_roten_todes;tempo_middle_temporal_gyrus_R.nii;0.1429111936604017;0.023892515;276;9;0;0
surprisal;die_maske_des_roten_todes;tempo_middle_temporal_gyrus_L.nii;0.1429111936604017;0.023892515;276;9;0;0
surprisal;lebendig_begraben;Ant_Sup_Temporal_gyrus_R.nii;0.1422794029123066;0.066297162;46;12;0;0
surprisal;lebendig_begraben;Ant_Sup_Temporal_gyrus_L.nii;0.1422794029123066;0.066297162;46;12;0;0
surprisal;fuenf_apfelsinenkerne;post_Sup_Temporal_gyrus_L.nii;0.14063555486814755;0.037533927;242;20;0;0
surprisal;fuenf_apfelsinenkerne;post_Sup_Temporal_gyrus_R.nii;0.14063555486814755;0.037533927;242;20;0;0
surprisal;lebendig_begraben;Precuenus_cortex.nii;0.13948428554820427;0.00420224;1413;4;0;0
surprisal;die_pflanzen_des_dr;Ant_Supramarginal_gyrus_L.nii;0.13939733812360394;0.024601149;292;13;0;0
surprisal;die_pflanzen_des_dr;Ant_Supramarginal_gyrus_R.nii;0.13939733812360394;0.024601149;292;13;0;0
surprisal;die_maske_des_roten_todes;sup_frontal_gyrus.nii;0.13910340634119062;0.009640372;625;12;0;0
surprisal;der_fall_stretelli;vmpfc(frontal_oribtal_cortex)_L.nii;0.13888593904002372;0.005120187;731;6;0;0
surprisal;der_fall_stretelli;vmpfc(frontal_oribtal_cortex)_R.nii;0.13888593904002372;0.005120187;731;6;0;0
surprisal;mord_in_sunningdale;post_Sup_Temporal_gyrus_L.nii;0.13864345570665337;0.040943441537089426;242;25;0;0
surprisal;mord_in_sunningdale;post_Sup_Temporal_gyrus_R.nii;0.13864345570665337;0.040943441537089426;242;25;0;0
surprisal;die_maske_des_roten_todes;Ant_Supramarginal_gyrus_L.nii;0.13705687214474868;0.024151174039966333;292;21;0;0
surprisal;die_maske_des_roten_todes;Ant_Supramarginal_gyrus_R.nii;0.13705687214474868;0.024151174039966333;292;21;0;0
surprisal;maupassant_hand;Hippocampus_L.nii;0.1365935023882336;0.004400128;191;1;0;0
surprisal;maupassant_hand;vmpfc(frontal_oribtal_cortex)_L.nii;0.1358676620178029;-0.005171097;731;4;0;0
surprisal;maupassant_hand;vmpfc(frontal_oribtal_cortex)_R.nii;0.1358676620178029;-0.005171097;731;4;0;0
surprisal;der_blaue_karfunkel;dlpfc(middle_frontal_gyrus)_R.nii;0.13526240709236143;0.009733357;727;8;0;0
surprisal;der_blaue_karfunkel;dlpfc(middle_frontal_gyrus)_L.nii;0.13526240709236143;0.009733357;727;8;0;0
surprisal;die_pflanzen_des_dr;Paracingulate_gyrus.nii;0.1347154420166388;0.023752522550167583;809;12;0;0
surprisal;die_maske_des_roten_todes;Occipital_Fusiform_Gyrus_R.nii;0.13435745023744833;-0.011962982;274;2;0;0
surprisal;die_maske_des_roten_todes;Occipital_Fusiform_Gyrus_L.nii;0.13435745023744833;-0.011962982;274;2;0;0
surprisal;der_blaue_karfunkel;post_Sup_Temporal_gyrus_L.nii;0.13404188674803316;0.023441608577546503;242;7;0;0
surprisal;der_blaue_karfunkel;post_Sup_Temporal_gyrus_R.nii;0.13404188674803316;0.023441608577546503;242;7;0;0
surprisal;der_katechismus_der_familie_musgrave;Ant_Middle_temporal_gyrus_R.nii;0.13383282086988915;0.028368722;68;5;0;0
surprisal;der_katechismus_der_familie_musgrave;Ant_Middle_temporal_gyrus_L.nii;0.13383282086988915;0.028368722;68;5;0;0
surprisal;lebendig_begraben;post_Sup_Temporal_gyrus_L.nii;0.13244082582502706;0.026000326695440824;242;4;0;0
surprisal;lebendig_begraben;post_Sup_Temporal_gyrus_R.nii;0.13244082582502706;0.026000326695440824;242;4;0;0
surprisal;koenig_pest;Ant_Supramarginal_gyrus_L.nii;0.13209916795002308;0.013394615175931419;292;7;0;0
surprisal;koenig_pest;Ant_Supramarginal_gyrus_R.nii;0.13209916795002308;0.013394615175931419;292;7;0;0
surprisal;das_manuskript_in_der_flasche;Ant_Supramarginal_gyrus_L.nii;0.13202526740144785;-0.010300963;292;1;0;0
surprisal;das_manuskript_in_der_flasche;Ant_Supramarginal_gyrus_R.nii;0.13202526740144785;-0.010300963;292;1;0;0
surprisal;ligeia;Temporal_Pole_R.nii;0.13192072857784434;0.00391033;1333;4;0;0
surprisal;ligeia;Temporal_Pole_L.nii;0.13192072857784434;0.00391033;1333;4;0;0
surprisal;fuenf_apfelsinenkerne;Post_Middle_temporal_gyrus_L.nii;0.1294939933141147;0.017018716;307;3;0;0
surprisal;fuenf_apfelsinenkerne;Post_Middle_temporal_gyrus_R.nii;0.1294939933141147;0.017018716;307;3;0;0
surprisal;koenig_pest;Ant_Middle_temporal_gyrus_R.nii;0.1287081895241897;0.022151336125139892;68;2;0;0
surprisal;koenig_pest;Ant_Middle_temporal_gyrus_L.nii;0.1287081895241897;0.022151336125139892;68;2;0;0
surprisal;die_pflanzen_des_dr;SMA.nii;0.12830385685304863;0.012747522905776975;322;4;0;0
surprisal;maupassant_hand;Ant_Middle_temporal_gyrus_R.nii;0.12623750032020153;0.020851216;68;4;0;0
surprisal;maupassant_hand;Ant_Middle_temporal_gyrus_L.nii;0.12623750032020153;0.020851216;68;4;0;0
surprisal;die_maske_des_roten_todes;Amygdyla_R.nii;0.12566860078572786;0.011051874049034158;111;3;0;0
surprisal;koenig_pest;vmpfc(frontal_medial_cortex)_R.nii;0.1255706752470763;0.004761703;249;5;0;0
surprisal;koenig_pest;dmpc(frontal_medial_cortex).nii;0.1255706752470763;0.004761703;249;5;0;0
surprisal;ligeia;dlpfc(middle_frontal_gyrus)_R.nii;0.12526613355789787;0.011646124497249298;727;3;0;0
surprisal;ligeia;dlpfc(middle_frontal_gyrus)_L.nii;0.12526613355789787;0.011646124497249298;727;3;0;0
surprisal;mord_in_sunningdale;Ant_Middle_temporal_gyrus_R.nii;0.1248344471847201;0.026230708;68;2;0;0
surprisal;mord_in_sunningdale;Ant_Middle_temporal_gyrus_L.nii;0.1248344471847201;0.026230708;68;2;0;0
surprisal;koenig_pest;Temporal_Pole_R.nii;0.12346008521997749;0.007051787;1333;7;0;0
surprisal;koenig_pest;Temporal_Pole_L.nii;0.12346008521997749;0.007051787;1333;7;0;0
surprisal;mord_in_sunningdale;Post_Middle_temporal_gyrus_L.nii;0.12245035849257775;0.018880901199735078;307;4;0;0
surprisal;mord_in_sunningdale;Post_Middle_temporal_gyrus_R.nii;0.12245035849257775;0.018880901199735078;307;4;0;0
surprisal;lebendig_begraben;PCC.nii;0.12185465863613511;0.004530824;652;3;0;0
surprisal;maupassant_hand;sup_frontal_gyrus.nii;0.12088133408786042;-0.008702403;625;7;0;0
surprisal;die_pflanzen_des_dr;dlpfc(middle_frontal_gyrus)_R.nii;0.12075245610144124;0.020981206;727;11;0;0
surprisal;die_pflanzen_des_dr;dlpfc(middle_frontal_gyrus)_L.nii;0.12075245610144124;0.020981206;727;11;0;0
surprisal;mord_in_sunningdale;PCC.nii;0.12067061408192557;0.012755575857579927;652;6;0;0
surprisal;das_manuskript_in_der_flasche;vmpfc(frontal_oribtal_cortex)_L.nii;0.12046352255185983;0.010936869;731;5;0;0
surprisal;das_manuskript_in_der_flasche;vmpfc(frontal_oribtal_cortex)_R.nii;0.12046352255185983;0.010936869;731;5;0;0
surprisal;der_blaue_karfunkel;Temporal_Pole_R.nii;0.12044223479801885;0.006122858;1333;7;0;0
surprisal;der_blaue_karfunkel;Temporal_Pole_L.nii;0.12044223479801885;0.006122858;1333;7;0;0
surprisal;lebendig_begraben;vmpfc(frontal_oribtal_cortex)_L.nii;0.12041665751970991;0.012774952298998894;731;4;0;0
surprisal;lebendig_begraben;vmpfc(frontal_oribtal_cortex)_R.nii;0.12041665751970991;0.012774952298998894;731;4;0;0
surprisal;maupassant_hand;Occipital_Fusiform_Gyrus_R.nii;0.12012762611635279;0.007812719;274;2;0;0
surprisal;maupassant_hand;Occipital_Fusiform_Gyrus_L.nii;0.12012762611635279;0.007812719;274;2;0;0
surprisal;der_fall_stretelli;Post_Middle_temporal_gyrus_L.nii;0.12004144017157538;0.01783039;307;2;0;0
surprisal;der_fall_stretelli;Post_Middle_temporal_gyrus_R.nii;0.12004144017157538;0.01783039;307;2;0;0
surprisal;die_pflanzen_des_dr;tempo_middle_temporal_gyrus_R.nii;0.11812714248896122;0.012174057909532682;276;3;0;0
surprisal;die_pflanzen_des_dr;tempo_middle_temporal_gyrus_L.nii;0.11812714248896122;0.012174057909532682;276;3;0;0
surprisal;koenig_pest;Post_Middle_temporal_gyrus_L.nii;0.11622125673169494;0.011755822792880106;307;1;0;0
surprisal;koenig_pest;Post_Middle_temporal_gyrus_R.nii;0.11622125673169494;0.011755822792880106;307;1;0;0
surprisal;der_katechismus_der_familie_musgrave;Post_Middle_temporal_gyrus_L.nii;0.11606435105340869;0.017423645083524644;307;4;0;0
surprisal;der_katechismus_der_familie_musgrave;Post_Middle_temporal_gyrus_R.nii;0.11606435105340869;0.017423645083524644;307;4;0;0
surprisal;ligeia;PCC.nii;0.11599458801999818;0.025611251638279934;652;13;0;0
surprisal;die_schwarze_katze;tempo_middle_temporal_gyrus_R.nii;0.11582144396804915;0.000155617;276;2;0;0
surprisal;die_schwarze_katze;tempo_middle_temporal_gyrus_L.nii;0.11582144396804915;0.000155617;276;2;0;0
surprisal;mord_in_sunningdale;vmpfc(frontal_medial_cortex)_R.nii;0.11571153619961297;0.009958393;249;3;0;0
